Date,ActualReturn,sigma_EGARCH,VaR_95,ES_95,VaR_99,ES_99
2024-11-04,-0.77485437066529,1.0230510097830567,-1.682769163998027,-2.110260420612916,-2.3799725416441495,-2.726650099412939
2024-11-05,0.9248345910214617,1.0912963516050893,-1.7950227620165402,-2.2510309612419444,-2.5387349475050254,-2.9085385549093803
2024-11-06,5.902383515118492,1.0377003948912693,-1.7068652582258792,-2.1404778948977343,-2.4140521075466452,-2.7656938489226692
2024-11-07,-1.6276924411887883,1.197490744161952,-1.9696969937756041,-2.4700794948544567,-2.7857800468647413,-3.191569360072916
2024-11-08,0.8985183548742004,1.427421166954092,-2.347898883651741,-2.9443599227834008,-3.320678197104548,-3.8043831925886504
2024-11-11,1.4130256647646888,1.3239364845771544,-2.177681728510114,-2.730900743063654,-3.0799368262611675,-3.5285743455296674
2024-11-12,-0.3011171345551844,1.255565234704432,-2.0652210301777614,-2.589870490285899,-2.9208815144742446,-3.3463503181060714
2024-11-13,0.06029600782055944,1.205010412612726,-1.9820657477003323,-2.4855904112760774,-2.803273411578691,-3.211610887360204
2024-11-14,-0.2615509210032396,1.1036699419501232,-1.815375506973981,-2.276554124521496,-2.5675202230984473,-2.9415168238536986
2024-11-15,0.4622650074284973,1.0678501499869577,-1.756457192246721,-2.2026681808768234,-2.484190926216352,-2.846049404943641
2024-11-18,0.30034119613917554,0.9959629641205997,-1.6382132938431073,-2.0543855618946196,-2.3169563242053712,-2.654454654911982
2024-11-19,-0.6619359747805476,0.9273693182333768,-1.5253867866196837,-1.9128965700094158,-2.15738364192292,-2.4716378944679906
2024-11-20,-0.3023152322831457,0.9905081141731331,-1.6292408641225409,-2.043133773044949,-2.3042664456268707,-2.6399163112621413
2024-11-21,1.2636774912079485,0.9769727221870024,-1.6069771255219438,-2.015214146640524,-2.272778415255626,-2.603841592062751
2024-11-22,1.110011036493841,0.944844866135275,-1.5541315049690851,-1.9489436064848709,-2.1980378456321996,-2.518213973244464
2024-11-25,0.6484020917601807,0.912721310902864,-1.501292958634478,-1.8826819376843045,-2.123307281210647,-2.4325978170309783
2024-11-26,0.19566340078647215,0.8656142049145871,-1.4238086644944734,-1.785513506837676,-2.013719765342602,-2.307047288271686
2024-11-27,0.19527369005145623,0.8082794788852203,-1.3295014324348005,-1.667248433141972,-1.880339247335471,-2.1542379611385867
2024-11-29,0.15594182490006325,0.7582248724124115,-1.2471689314323724,-1.564000155295765,-1.7638948199815012,-2.0208317121734436
2024-12-02,-0.9983460516139075,0.7123681425233258,-1.1717413229541758,-1.4694108912431394,-1.6572161138935617,-1.8986137035744957
2024-12-03,-0.7504003264116044,0.8794152800081194,-1.4465094129178997,-1.8139811611904768,-2.0458258670459193,-2.3438301098670284
