Date,ActualReturn,sigma_GJR-GARCH,VaR_95,ES_95,VaR_99,ES_99
2024-08-29,0.8867258908747733,0.753025515066013,-1.238616749643332,-1.553275374306541,-1.7517993060723285,-2.0069743110371627
2024-08-30,0.9445660692998903,0.7586161531931406,-1.247812531043711,-1.5648072551735064,-1.7648050751939033,-2.0218745592743907
2024-09-03,-0.7461183366463509,0.7668434454600602,-1.2613452225689434,-1.5817777963035884,-1.7839446190681645,-2.0438020556191256
2024-09-04,0.11006923136793745,0.850537969632515,-1.3990104642099834,-1.7544155632323506,-1.9786471974456146,-2.2668658916086284
2024-09-05,-1.1062086270034577,0.8090835749331793,-1.3308240527357031,-1.668907052358563,-1.8822098544671648,-2.1563810493601308
2024-09-06,-1.4791794032762873,0.9835185981254344,-1.6177441333008482,-2.0287164087750824,-2.2880063998287326,-2.6212877536984798
2024-09-09,1.4791794032762873,1.217462325611068,-2.002547321958139,-2.511275131695726,-2.832240892910126,-3.244797902953894
2024-09-10,-1.028636220382717,1.1734668991662505,-1.9301812852011047,-2.4205252020962496,-2.7298922261327045,-3.1275406667629886
2024-09-11,-0.47312371483712035,1.2201428684679587,-2.006956422598495,-2.5168043217777067,-2.838476768086529,-3.2519421238943256
2024-09-12,0.22557620084993069,1.1533309151055626,-1.897060538786645,-2.3789904498825036,-2.683048922421403,-3.0738739557037866
2024-09-13,0.2924991925709719,1.063429620031755,-1.7491860675168582,-2.1935498971222565,-2.4739072357529324,-2.8342677456455703
2024-09-16,1.2946511432998076,0.9887955919245266,-1.6264240156906853,-2.039601331469607,-2.300282523134577,-2.6353520726124966
2024-09-17,0.5308720500524,0.9743116521187328,-1.6026000547685788,-2.0097251233290296,-2.2665878405596334,-2.5967492702754624
2024-09-18,-0.3093349338088469,0.9193510827627214,-1.5121979629240254,-1.8963572530104846,-2.1387304368822018,-2.4502675792695188
2024-09-19,1.1003487332117867,0.8872758672902165,-1.4594389284188256,-1.8301952952517884,-2.0641123275583384,-2.364780258871543
2024-09-20,-0.06567149075533685,0.8787535726974717,-1.4454210012480004,-1.8126162490459825,-2.0442865056505566,-2.342066518132983
2024-09-23,-0.12095521563995071,0.834729644910776,-1.3730080839554044,-1.7218075293635833,-1.9418715348370494,-2.224733319760405
2024-09-24,-0.8397859659166063,0.801828961645287,-1.3188912757569833,-1.653942868616114,-1.8653331002678883,-2.137045950862131
2024-09-25,-0.6010003504245187,0.9011940234896746,-1.4823322581239815,-1.8589044543012996,-2.096490800643516,-2.401875126695333
2024-09-26,0.512192464897332,0.9182297200842156,-1.510353485455157,-1.8940442038516698,-2.136121757199031,-2.4472789075126
2024-09-27,0.28834421947339095,0.8722109465817675,-1.434659338951797,-1.7991206903623869,-2.0290660812956443,-2.3246290179710027
2024-09-30,0.3758133571908573,0.8283618917428072,-1.3625340620615392,-1.708672683348968,-1.9270579257923286,-2.2077618934654826
2024-10-01,-0.5309796368861086,0.7941821082611211,-1.3063133212332718,-1.6381696062034634,-1.847543859154532,-2.1166654484817524
2024-10-02,0.11086503466102293,0.8228351226319497,-1.353443335844222,-1.6972725459198659,-1.9142007382209707,-2.1930318698386575
2024-10-03,-0.5332210226780099,0.785232802552841,-1.2915930232803097,-1.6197097587006948,-1.8267246608459329,-2.0928136316458223
2024-10-04,1.678859418076728,0.8163039207462636,-1.3427004647341987,-1.6838005521418444,-1.8990068905992732,-2.1756248176969772
2024-10-07,-1.2343257833825838,0.8822001579507579,-1.4510901295024659,-1.8197255645901023,-2.0523044619272395,-2.351252406161676
2024-10-08,0.5749680347684194,1.0749523819979543,-1.7681393243294596,-2.217318045807795,-2.5007131885560785,-2.8649783746955446
2024-10-09,0.9218763951454712,1.0038284250575324,-1.6511508257928664,-2.0706097489061803,-2.335254122534356,-2.6754177932506695
2024-10-10,-0.30634311241364287,0.9608146327639148,-1.580399433529772,-1.9818846486426709,-2.2351890782776644,-2.5607768223587186
2024-10-11,1.910192726920945,0.9206902060528835,-1.5144006247247839,-1.8991194797719337,-2.141845703501349,-2.4538366297052554
2024-10-14,0.6215861463341632,0.9843825986803417,-1.6191652877472755,-2.030498593785383,-2.290016365682811,-2.623590500263805
2024-10-15,0.21344645241780924,0.9296027084954587,-1.5290603866926673,-1.9175034127071746,-2.162579284611018,-2.4775903579540732
2024-10-16,1.2290897865950168,0.8747559375793524,-1.4388454766247334,-1.8043702758880964,-2.034986615692329,-2.331411964168418
2024-10-17,0.27341694220361923,0.8785081530556968,-1.4450173218601021,-1.8121100188076797,-2.043715574188666,-2.341412422213773
2024-10-18,0.021007447389553846,0.8329634010292062,-1.3701028713007235,-1.7181642754878876,-1.937762637138122,-2.2200259014506467
2024-10-21,-0.8011786728871151,0.7947101466477362,-1.3071818670886652,-1.63925879774639,-1.848772260132646,-2.118072783898647
2024-10-22,-0.19070826708391664,0.8809022805330919,-1.4489553111246796,-1.817048416218108,-2.049285147555887,-2.347793284811847
2024-10-23,-0.08486137885288514,0.8441672214517307,-1.388531515958426,-1.7412745393664422,-1.9638266209591975,-2.24988648296296
2024-10-24,0.08486137885288514,0.8079587966990979,-1.3289739571778583,-1.6665869578895176,-1.8795932290135422,-2.1533832744159214
2024-10-25,-1.108989065886945,0.7746115715333121,-1.2741226529151481,-1.5978012094452172,-1.8020159826439552,-2.064505775694996
2024-10-28,1.2361627994438074,0.9450985356912351,-1.5545487542582535,-1.9494668539268245,-2.1986279692644164,-2.518890056952278
2024-10-29,-0.6161712888002491,0.925928801088327,-1.523017346768963,-1.9099251968448876,-2.154032497925014,-2.4677986076883522
2024-10-30,0.4465758676337028,0.937590189595192,-1.54219862394977,-1.9339792922713182,-2.1811609442863236,-2.4988787061658257
2024-10-31,-1.3887702142467262,0.8903798070704164,-1.4645444550241264,-1.8365978315901388,-2.071333171267157,-2.373052923312829
2024-11-01,0.3436433676897277,1.1115886733479245,-1.828400661034509,-2.292888193194952,-2.5859419470508227,-2.9626219393822173
2024-11-04,-0.77485437066529,1.0406582685987593,-1.7117305275217085,-2.1465791388771636,-2.420933150757746,-2.7735772159898584
2024-11-05,0.9248345910214617,1.0618573210665434,-1.7465998658612778,-2.1903066959094835,-2.470249521397856,-2.8300772320848533
2024-11-06,5.902383515118492,1.0095801806079305,-1.660611621771277,-2.082473968745638,-2.348634706831027,-2.6907474539355434
2024-11-07,-1.6276924411887883,1.4605765912798032,-2.4024347036070024,-3.0127500411783887,-3.3978092479975883,-3.892749500983135
2024-11-08,0.8985183548742004,1.599643184632524,-2.631178894071011,-3.299604484383473,-3.7213265217937925,-4.263391763161855
2024-11-11,1.4130256647646888,1.4670288927810615,-2.4130477951335316,-3.0260592861229334,-3.412819545877711,-3.9099462666982476
